order_id,user_id,session_id,product_id,quantity,unit_price,discount_pct,revenue,order_timestamp,order_bucket
3540,2232,21792,283,2,2210,15,3757.0,2025-01-31 05:44:10,1K-5K
3541,2232,21795,315,3,725,10,1957.5,2025-04-09 02:55:37,1K-5K
3542,2233,21802,312,2,1366,15,2322.2,2025-01-12 23:38:41,1K-5K
3543,2233,21806,407,2,1259,15,2140.3,2025-05-01 23:05:18,1K-5K
3544,2237,21826,280,2,16221,0,32442.0,2025-01-07 14:59:36,10K-50K
3545,2237,21829,207,3,1947,5,5548.95,2025-01-19 18:14:58,5K-10K
3546,2237,21835,430,3,822,10,2219.4,2025-03-21 04:19:54,1K-5K
3547,2238,21841,479,3,739,5,2106.15,2025-01-16 06:43:00,1K-5K
3548,2238,21842,406,3,2300,20,5520.0,2025-01-09 19:02:38,5K-10K
3549,2239,21844,287,2,1711,20,2737.6,2025-01-28 20:28:06,1K-5K
3550,2239,21845,181,3,912,0,2736.0,2025-02-19 06:54:22,1K-5K
3551,2239,21846,455,1,69569,0,69569.0,2025-04-27 00:28:21,50K+
3552,2240,21853,325,3,491,5,1399.35,2025-05-10 15:42:47,1K-5K
3553,2241,21854,176,2,71469,15,121497.3,2025-03-29 10:15:45,50K+
3554,2241,21859,191,2,291,15,494.7,2025-04-23 17:35:17,0-1K
3555,2241,21860,297,1,305,20,244.0,2025-02-10 08:53:06,0-1K
3556,2241,21864,52,2,5808,20,9292.8,2025-06-04 12:07:57,5K-10K
3557,2243,21878,318,3,2667,20,6400.8,2025-04-21 20:17:03,5K-10K
3558,2244,21881,21,1,1385,5,1315.75,2025-04-29 23:19:12,1K-5K
3559,2244,21882,310,1,1197,15,1017.45,2025-05-28 04:07:06,1K-5K
3560,2244,21889,163,2,156,15,265.2,2025-04-01 06:46:46,0-1K
3561,2245,21893,191,3,291,20,698.4,2025-03-15 06:27:19,0-1K
3562,2245,21914,271,1,1299,10,1169.1,2025-02-26 13:03:39,1K-5K
3563,2245,21920,395,1,957,0,957.0,2025-03-18 11:51:12,0-1K
3564,2245,21922,325,2,491,5,932.9,2025-06-27 10:28:45,0-1K
3565,2246,21931,207,1,1947,0,1947.0,2025-06-08 00:00:11,1K-5K
3566,2247,21936,440,3,34571,5,98527.35,2025-06-15 10:15:18,50K+
3567,2247,21940,399,2,35771,0,71542.0,2025-04-04 11:20:07,50K+
3568,2248,21941,266,2,1553,5,2950.7,2025-03-22 23:51:20,1K-5K
3569,2251,21952,356,2,72952,20,116723.2,2025-04-23 09:28:13,50K+
3570,2253,21975,354,1,72449,10,65204.1,2025-04-27 11:20:56,50K+
3571,2256,21988,335,3,7594,20,18225.6,2025-05-31 21:51:31,10K-50K
3572,2256,21992,111,2,1368,20,2188.8,2025-01-19 18:18:12,1K-5K
3573,2256,21996,137,3,22146,0,66438.0,2025-03-18 05:56:16,50K+
3574,2256,21999,173,1,4033,10,3629.7,2025-04-23 20:04:03,1K-5K
3575,2256,22001,49,2,1493,5,2836.7,2025-05-23 19:32:12,1K-5K
3576,2257,22015,86,3,603,10,1628.1,2025-05-15 23:18:06,1K-5K
3577,2257,22022,14,3,3240,15,8262.0,2025-05-27 01:48:59,5K-10K
3578,2258,22037,134,1,614,5,583.3,2025-01-31 04:02:23,0-1K
3579,2259,22043,448,1,12056,0,12056.0,2025-05-12 23:53:26,10K-50K
3580,2260,22047,233,2,5397,0,10794.0,2025-03-20 21:42:20,10K-50K
3581,2262,22051,134,1,614,10,552.6,2025-03-16 19:06:09,0-1K
3582,2262,22055,341,1,2707,5,2571.65,2025-04-03 00:57:37,1K-5K
3583,2263,22059,406,3,2300,5,6555.0,2025-05-23 02:50:48,5K-10K
3584,2263,22060,486,1,1025,10,922.5,2025-05-11 12:14:39,0-1K
3585,2263,22061,464,2,33477,0,66954.0,2025-02-13 17:33:03,50K+
3586,2263,22069,454,3,10943,20,26263.2,2025-05-05 01:46:18,10K-50K
3587,2263,22073,312,3,1366,15,3483.3,2025-01-29 13:40:52,1K-5K
3588,2263,22076,219,1,58424,20,46739.2,2025-05-31 00:12:21,10K-50K
3589,2263,22089,11,2,3287,0,6574.0,2025-01-20 09:17:33,5K-10K
3590,2265,22098,417,3,1408,5,4012.8,2025-01-16 04:40:14,1K-5K
3591,2267,22108,263,2,251,5,476.9,2025-03-19 13:34:54,0-1K
3592,2270,22117,204,2,4651,15,7906.7,2025-01-03 18:39:49,5K-10K
3593,2272,22127,175,1,14893,15,12659.05,2025-03-19 14:14:16,10K-50K
3594,2272,22133,323,3,567,5,1615.95,2025-03-20 01:46:12,1K-5K
3595,2274,22147,69,1,1729,0,1729.0,2025-06-19 05:23:30,1K-5K
3596,2274,22153,130,3,836,10,2257.2,2025-01-28 12:44:44,1K-5K
3597,2275,22159,70,1,3998,15,3398.3,2025-01-15 22:10:11,1K-5K
3598,2275,22164,83,1,3769,0,3769.0,2025-03-06 15:14:49,1K-5K
3599,2275,22169,125,2,14223,20,22756.8,2025-03-07 10:06:02,10K-50K
3600,2275,22170,215,2,6238,10,11228.4,2025-05-08 15:28:51,10K-50K
3601,2275,22171,122,2,5002,0,10004.0,2025-03-17 17:32:28,10K-50K
3602,2275,22174,175,2,14893,10,26807.4,2025-01-30 05:21:10,10K-50K
3603,2275,22175,418,2,2348,5,4461.2,2025-03-05 03:59:27,1K-5K
3604,2275,22176,493,2,84730,10,152514.0,2025-02-23 17:42:33,50K+
3605,2276,22179,91,2,7463,5,14179.7,2025-01-17 12:55:39,10K-50K
3606,2276,22181,196,1,5015,20,4012.0,2025-02-21 03:13:14,1K-5K
3607,2276,22185,209,3,2043,15,5209.65,2025-03-18 15:02:38,5K-10K
3608,2277,22187,258,3,2970,0,8910.0,2025-03-02 01:15:21,5K-10K
3609,2277,22189,449,3,705,20,1692.0,2025-05-04 14:58:51,1K-5K
3610,2279,22215,308,1,69454,10,62508.6,2025-03-28 13:31:15,50K+
3611,2279,22218,204,3,4651,5,13255.35,2025-04-08 21:00:31,10K-50K
3612,2279,22224,97,2,1648,5,3131.2,2025-02-15 00:48:10,1K-5K
3613,2280,22247,17,1,15328,20,12262.4,2025-05-28 05:11:22,10K-50K
3614,2280,22250,141,3,14862,0,44586.0,2025-06-08 19:22:08,10K-50K
3615,2280,22255,268,1,653,10,587.7,2025-05-10 03:59:00,0-1K
3616,2281,22258,484,2,67422,20,107875.2,2025-03-15 01:21:33,50K+
3617,2281,22273,151,1,1769,20,1415.2,2025-03-02 03:00:31,1K-5K
3618,2281,22278,95,3,3829,0,11487.0,2025-05-15 18:14:24,10K-50K
3619,2282,22291,165,2,178,5,338.2,2025-01-27 21:18:53,0-1K
3620,2282,22297,280,2,16221,10,29197.8,2025-03-18 22:39:36,10K-50K
3621,2283,22299,307,2,7034,15,11957.8,2025-03-28 08:19:43,10K-50K
3622,2285,22316,415,3,847,20,2032.8,2025-03-18 08:08:22,1K-5K
3623,2285,22318,443,2,6824,10,12283.2,2025-01-03 16:59:34,10K-50K
3624,2285,22322,106,1,216,0,216.0,2025-01-27 00:25:15,0-1K
3625,2285,22326,64,1,2451,20,1960.8,2025-01-15 11:01:13,1K-5K
3626,2285,22332,283,3,2210,5,6298.5,2025-04-27 00:26:09,5K-10K
3627,2285,22333,186,1,3922,10,3529.8,2025-04-26 15:01:21,1K-5K
3628,2285,22334,126,1,232,20,185.6,2025-06-11 16:17:50,0-1K
3629,2287,22351,430,1,822,5,780.9,2025-05-01 21:29:55,0-1K
3630,2287,22352,82,3,91374,20,219297.6,2025-03-19 06:17:46,50K+
3631,2287,22360,393,3,39737,10,107289.9,2025-05-26 18:39:06,50K+
3632,2287,22362,255,1,1824,15,1550.4,2025-05-28 18:38:51,1K-5K
3633,2288,22379,54,3,70612,20,169468.8,2025-02-24 09:17:25,50K+
3634,2289,22394,332,2,13270,15,22559.0,2025-03-14 02:25:28,10K-50K
3635,2290,22398,162,2,1491,10,2683.8,2025-01-31 15:58:49,1K-5K
3636,2292,22405,366,2,4280,15,7276.0,2025-06-24 09:12:50,5K-10K
3637,2292,22408,122,2,5002,10,9003.6,2025-03-17 16:34:07,5K-10K
3638,2293,22416,135,2,88136,5,167458.4,2025-06-24 07:06:14,50K+
3639,2294,22417,138,1,861,5,817.95,2025-06-18 02:34:52,0-1K
3640,2294,22418,397,1,5434,10,4890.6,2025-04-08 03:21:13,1K-5K
3641,2295,22422,164,1,28405,5,26984.75,2025-05-27 02:10:55,10K-50K
3642,2296,22426,423,3,40976,10,110635.2,2025-01-26 22:08:43,50K+
3643,2296,22439,90,1,2581,0,2581.0,2025-05-27 00:18:33,1K-5K
3644,2296,22444,205,1,749,20,599.2,2025-04-11 22:39:24,0-1K
3645,2296,22447,52,1,5808,0,5808.0,2025-05-23 19:21:36,5K-10K
3646,2296,22450,20,2,875,5,1662.5,2025-02-27 04:10:56,1K-5K
3647,2298,22470,67,2,511,15,868.7,2025-06-08 12:12:42,0-1K
3648,2298,22475,418,3,2348,5,6691.8,2025-06-11 03:06:46,5K-10K
3649,2298,22477,182,2,716,15,1217.2,2025-05-24 03:04:16,1K-5K
3650,2298,22484,252,1,1841,5,1748.95,2025-01-05 01:18:27,1K-5K
3651,2298,22485,51,3,1412,10,3812.4,2025-05-06 06:02:09,1K-5K
3652,2299,22487,259,2,695,5,1320.5,2025-03-15 05:48:41,1K-5K
3653,2302,22506,328,2,1440,0,2880.0,2025-03-19 16:11:35,1K-5K
3654,2302,22510,269,3,1090,0,3270.0,2025-03-05 06:28:37,1K-5K
3655,2303,22513,496,3,765,15,1950.75,2025-02-02 07:42:44,1K-5K
3656,2303,22514,257,1,1384,10,1245.6,2025-05-03 05:50:51,1K-5K
3657,2305,22525,219,2,58424,0,116848.0,2025-01-10 19:32:14,50K+
3658,2305,22527,127,1,1426,5,1354.7,2025-01-11 12:37:22,1K-5K
3659,2307,22531,139,3,2459,20,5901.6,2025-04-28 05:38:53,5K-10K
3660,2307,22537,190,1,1396,15,1186.6,2025-01-03 21:21:44,1K-5K
3661,2309,22544,288,2,4649,20,7438.4,2025-02-16 07:55:59,5K-10K
3662,2310,22556,349,3,3872,20,9292.8,2025-04-30 01:49:45,5K-10K
3663,2311,22563,192,1,2340,10,2106.0,2025-01-21 13:00:44,1K-5K
3664,2312,22573,210,3,14760,15,37638.0,2025-02-19 18:30:45,10K-50K
3665,2313,22580,435,1,4918,15,4180.3,2025-04-24 16:32:15,1K-5K
3666,2317,22626,335,2,7594,0,15188.0,2025-05-12 00:52:18,10K-50K
3667,2317,22630,214,2,1160,0,2320.0,2025-06-25 06:48:05,1K-5K
3668,2318,22634,91,1,7463,5,7089.85,2025-06-27 21:16:33,5K-10K
3669,2319,22644,119,1,4912,15,4175.2,2025-01-20 10:36:40,1K-5K
3670,2320,22648,451,1,1426,20,1140.8,2025-04-11 04:23:44,1K-5K
3671,2321,22664,388,2,70836,0,141672.0,2025-03-15 08:12:01,50K+
3672,2321,22666,487,3,1359,10,3669.3,2025-02-11 21:24:39,1K-5K
3673,2322,22671,482,3,929,5,2647.65,2025-04-30 00:31:15,1K-5K
3674,2322,22672,240,3,3177,20,7624.8,2025-05-13 04:21:45,5K-10K
3675,2322,22674,430,3,822,15,2096.1,2025-01-22 16:10:21,1K-5K
3676,2323,22677,154,2,13900,20,22240.0,2025-06-04 15:24:04,10K-50K
3677,2323,22684,94,2,291,10,523.8,2025-03-16 11:41:02,0-1K
3678,2323,22685,67,3,511,15,1303.05,2025-04-25 04:37:35,1K-5K
3679,2323,22686,283,3,2210,5,6298.5,2025-04-27 12:57:53,5K-10K
3680,2325,22696,369,2,1901,15,3231.7,2025-03-16 17:22:41,1K-5K
3681,2326,22704,49,2,1493,10,2687.4,2025-05-26 22:02:19,1K-5K
3682,2327,22708,25,1,4432,5,4210.4,2025-03-18 11:14:17,1K-5K
3683,2328,22716,258,3,2970,0,8910.0,2025-06-16 12:54:13,5K-10K
3684,2328,22717,494,3,1533,10,4139.1,2025-05-05 01:33:48,1K-5K
3685,2329,22724,100,3,6284,20,15081.6,2025-02-03 19:11:44,10K-50K
3686,2329,22726,216,2,383,5,727.7,2025-02-07 06:52:35,0-1K
3687,2329,22730,266,3,1553,0,4659.0,2025-03-19 21:41:23,1K-5K
3688,2329,22731,220,1,8633,20,6906.4,2025-03-16 23:10:36,5K-10K
3689,2329,22734,270,3,7064,10,19072.8,2025-03-16 11:47:37,10K-50K
3690,2330,22740,306,3,2568,5,7318.8,2025-02-24 15:19:27,5K-10K
3691,2331,22744,166,3,50309,20,120741.6,2025-03-15 00:41:04,50K+
3692,2331,22758,367,2,70323,0,140646.0,2025-01-15 08:21:25,50K+
3693,2331,22761,28,2,2387,0,4774.0,2025-03-11 01:35:19,1K-5K
3694,2331,22764,395,1,957,20,765.6,2025-03-20 05:51:57,0-1K
3695,2331,22767,188,2,1690,15,2873.0,2025-04-28 08:19:47,1K-5K
3696,2331,22768,405,3,7141,20,17138.4,2025-01-11 05:15:26,10K-50K
3697,2331,22770,404,3,12355,20,29652.0,2025-04-30 21:22:42,10K-50K
3698,2331,22772,288,3,4649,15,11854.95,2025-01-08 18:34:26,10K-50K
3699,2333,22780,418,3,2348,20,5635.2,2025-03-13 22:51:30,5K-10K
3700,2333,22783,377,3,1451,20,3482.4,2025-06-07 15:17:54,1K-5K
3701,2334,22788,287,2,1711,5,3250.9,2025-03-19 13:59:27,1K-5K
3702,2334,22801,193,3,700,0,2100.0,2025-05-22 23:50:49,1K-5K
3703,2335,22818,62,3,68699,5,195792.15,2025-04-12 10:51:48,50K+
3704,2336,22825,288,3,4649,10,12552.3,2025-02-25 00:55:37,10K-50K
3705,2337,22831,180,2,3605,0,7210.0,2025-01-04 22:35:01,5K-10K
3706,2338,22833,138,2,861,10,1549.8,2025-03-19 12:05:48,1K-5K
3707,2338,22845,139,1,2459,5,2336.05,2025-06-11 10:07:10,1K-5K
3708,2339,22848,392,2,1764,5,3351.6,2025-01-03 18:20:58,1K-5K
3709,2339,22850,494,2,1533,0,3066.0,2025-01-30 20:23:07,1K-5K
3710,2341,22859,59,2,1216,0,2432.0,2025-06-11 20:32:20,1K-5K
3711,2342,22862,215,1,6238,0,6238.0,2025-02-15 11:13:36,5K-10K
3712,2342,22873,159,3,57227,5,163096.95,2025-06-01 22:47:57,50K+
3713,2343,22879,248,2,588,5,1117.2,2025-03-15 00:12:18,1K-5K
3714,2343,22880,288,3,4649,10,12552.3,2025-05-26 16:46:51,10K-50K
3715,2345,22888,165,1,178,20,142.4,2025-04-25 04:31:39,0-1K
3716,2346,22906,135,3,88136,20,211526.4,2025-04-26 13:19:37,50K+
3717,2349,22924,437,3,5210,0,15630.0,2025-01-31 00:29:45,10K-50K
3718,2349,22938,43,1,286,10,257.4,2025-02-03 21:58:45,0-1K
3719,2349,22944,245,1,11651,0,11651.0,2025-06-26 02:41:16,10K-50K
3720,2349,22945,43,1,286,0,286.0,2025-01-09 01:50:21,0-1K
3721,2349,22947,270,3,7064,5,20132.4,2025-03-22 14:16:40,10K-50K
3722,2349,22948,221,1,1994,10,1794.6,2025-04-26 14:42:13,1K-5K
3723,2351,22962,76,1,48309,10,43478.1,2025-06-14 20:18:58,10K-50K
3724,2351,22963,80,2,597,15,1014.9,2025-02-11 18:00:11,1K-5K
3725,2351,22966,184,3,42606,5,121427.1,2025-05-23 11:04:34,50K+
3726,2352,22971,151,3,1769,20,4245.6,2025-05-06 18:20:25,1K-5K
3727,2353,22975,60,1,4923,20,3938.4,2025-03-05 09:03:23,1K-5K
3728,2353,22976,178,1,12423,15,10559.55,2025-06-23 07:25:07,10K-50K
3729,2354,22987,485,2,4504,0,9008.0,2025-05-29 14:08:18,5K-10K
3730,2354,22988,261,3,1454,10,3925.8,2025-03-12 20:24:19,1K-5K
3731,2354,22989,99,3,5673,20,13615.2,2025-05-11 06:29:19,10K-50K
3732,2354,23000,104,2,12492,5,23734.8,2025-06-20 05:37:32,10K-50K
3733,2354,23007,33,3,3084,5,8789.4,2025-03-19 15:00:53,5K-10K
3734,2356,23028,79,1,1269,15,1078.65,2025-02-13 22:51:34,1K-5K
3735,2357,23039,67,3,511,5,1456.35,2025-06-04 05:01:41,1K-5K
3736,2357,23044,293,3,46359,20,111261.6,2025-06-11 21:33:11,50K+
3737,2360,23056,241,1,5558,15,4724.3,2025-03-19 18:38:31,1K-5K
3738,2360,23058,86,2,603,20,964.8,2025-06-08 14:50:22,0-1K
3739,2361,23069,252,1,1841,20,1472.8,2025-06-12 11:59:46,1K-5K
3740,2362,23071,48,3,2359,5,6723.15,2025-02-24 07:57:21,5K-10K
3741,2362,23073,107,1,480,5,456.0,2025-05-07 00:15:31,0-1K
3742,2363,23077,460,2,6380,20,10208.0,2025-02-04 07:43:22,10K-50K
3743,2364,23091,289,3,13221,20,31730.4,2025-06-13 04:04:03,10K-50K
3744,2365,23097,248,2,588,15,999.6,2025-03-17 18:51:27,0-1K
3745,2365,23098,307,3,7034,15,17936.7,2025-03-15 10:33:32,10K-50K
3746,2366,23109,23,3,4014,15,10235.7,2025-02-03 19:31:04,10K-50K
3747,2369,23126,9,2,3979,10,7162.2,2025-05-26 08:59:56,5K-10K
3748,2371,23133,362,1,87578,10,78820.2,2025-06-17 05:41:06,50K+
3749,2373,23151,74,2,114,15,193.8,2025-03-18 23:56:46,0-1K
3750,2374,23155,271,2,1299,0,2598.0,2025-05-13 08:41:56,1K-5K
3751,2378,23172,251,3,1710,15,4360.5,2025-06-16 21:00:57,1K-5K
3752,2379,23174,348,3,2713,0,8139.0,2025-03-26 04:37:10,5K-10K
3753,2380,23177,23,3,4014,5,11439.9,2025-04-09 04:36:47,10K-50K
3754,2380,23180,442,1,3296,20,2636.8,2025-02-06 06:48:28,1K-5K
3755,2380,23188,486,1,1025,5,973.75,2025-03-15 13:36:45,0-1K
3756,2380,23190,272,1,14610,10,13149.0,2025-05-23 18:39:23,10K-50K
3757,2381,23196,422,1,704,5,668.8,2025-06-12 16:43:57,0-1K
3758,2381,23198,242,2,7139,5,13564.1,2025-02-25 01:30:35,10K-50K
3759,2381,23203,249,3,1437,20,3448.8,2025-06-25 02:14:38,1K-5K
3760,2381,23204,475,3,3191,10,8615.7,2025-01-21 12:36:52,5K-10K
3761,2381,23207,394,3,12349,10,33342.3,2025-03-16 22:51:23,10K-50K
3762,2384,23235,255,3,1824,0,5472.0,2025-05-12 08:13:38,5K-10K
3763,2384,23238,285,1,7625,15,6481.25,2025-04-30 18:53:45,5K-10K
3764,2384,23240,462,1,2204,15,1873.4,2025-03-13 19:57:33,1K-5K
3765,2385,23245,283,2,2210,15,3757.0,2025-01-19 13:50:04,1K-5K
3766,2385,23246,375,1,5377,0,5377.0,2025-02-18 21:44:02,5K-10K
3767,2385,23253,223,1,140,5,133.0,2025-03-22 18:00:23,0-1K
3768,2385,23267,280,3,16221,15,41363.55,2025-01-12 06:47:59,10K-50K
3769,2385,23272,278,3,10767,15,27455.85,2025-05-09 16:48:49,10K-50K
3770,2386,23286,171,1,4559,15,3875.15,2025-01-05 23:02:47,1K-5K
3771,2387,23302,358,1,3921,20,3136.8,2025-04-02 02:22:02,1K-5K
3772,2387,23303,221,1,1994,10,1794.6,2025-05-26 12:21:05,1K-5K
3773,2388,23304,365,3,290,10,783.0,2025-01-22 17:55:07,0-1K
3774,2388,23305,318,2,2667,0,5334.0,2025-05-17 19:51:28,5K-10K
3775,2388,23306,222,1,7712,10,6940.8,2025-03-15 06:49:27,5K-10K
3776,2388,23307,326,1,1283,15,1090.55,2025-01-07 20:03:32,1K-5K
3777,2389,23310,266,1,1553,10,1397.7,2025-04-03 16:45:41,1K-5K
3778,2389,23312,244,2,413,10,743.4,2025-04-05 07:20:57,0-1K
3779,2389,23322,140,3,2497,15,6367.35,2025-04-13 03:14:43,5K-10K
3780,2391,23335,177,1,7691,15,6537.35,2025-05-20 09:04:48,5K-10K
3781,2391,23337,175,3,14893,10,40211.1,2025-03-19 21:03:27,10K-50K
3782,2393,23355,481,1,132,5,125.4,2025-02-04 12:38:36,0-1K
3783,2393,23356,279,2,2476,20,3961.6,2025-02-24 19:24:10,1K-5K
3784,2393,23359,479,2,739,5,1404.1,2025-05-03 10:10:36,1K-5K
3785,2393,23360,15,3,5333,0,15999.0,2025-03-23 02:09:56,10K-50K
3786,2393,23364,22,2,18238,0,36476.0,2025-02-01 23:10:14,10K-50K
3787,2393,23365,191,3,291,20,698.4,2025-04-25 16:28:10,0-1K
3788,2393,23370,145,2,3025,15,5142.5,2025-03-20 18:36:16,5K-10K
3789,2393,23371,36,3,1820,5,5187.0,2025-01-30 14:04:49,5K-10K
3790,2394,23373,21,3,1385,15,3531.75,2025-03-20 11:00:39,1K-5K
3791,2395,23383,387,2,2228,10,4010.4,2025-01-13 21:29:36,1K-5K
3792,2395,23384,344,1,1786,0,1786.0,2025-06-27 03:31:08,1K-5K
3793,2395,23385,241,1,5558,15,4724.3,2025-03-19 10:42:48,1K-5K
3794,2395,23388,330,2,1665,5,3163.5,2025-02-11 17:44:04,1K-5K
3795,2396,23398,461,2,1899,5,3608.1,2025-06-14 02:18:18,1K-5K
3796,2396,23400,478,2,2801,15,4761.7,2025-06-08 04:22:22,1K-5K
3797,2396,23415,125,2,14223,0,28446.0,2025-03-23 12:17:16,10K-50K
3798,2396,23418,376,1,44132,20,35305.6,2025-02-03 08:20:43,10K-50K
3799,2396,23423,142,1,2434,20,1947.2,2025-03-26 04:18:45,1K-5K
3800,2397,23428,486,3,1025,20,2460.0,2025-03-29 02:33:00,1K-5K
3801,2398,23434,345,3,1400,20,3360.0,2025-01-17 18:43:37,1K-5K
3802,2399,23436,311,3,3909,15,9967.95,2025-01-01 05:00:27,5K-10K
3803,2399,23443,313,2,4190,20,6704.0,2025-04-09 05:12:17,5K-10K
3804,2399,23447,45,2,2987,5,5675.3,2025-04-16 20:29:00,5K-10K
3805,2399,23451,352,3,16542,10,44663.4,2025-03-08 02:52:14,10K-50K
3806,2400,23463,424,1,84482,10,76033.8,2025-04-18 08:50:41,50K+
3807,2400,23466,54,1,70612,20,56489.6,2025-02-10 04:54:01,50K+
3808,2404,23486,72,1,7757,10,6981.3,2025-01-30 06:23:40,5K-10K
3809,2404,23488,232,1,1652,15,1404.2,2025-01-29 06:09:45,1K-5K
3810,2404,23492,224,3,1076,20,2582.4,2025-01-12 12:55:22,1K-5K
3811,2405,23498,195,3,1032,10,2786.4,2025-05-08 05:45:18,1K-5K
3812,2406,23505,316,3,223,10,602.1,2025-05-29 17:00:46,0-1K
3813,2406,23512,124,2,6063,10,10913.4,2025-04-13 18:56:07,10K-50K
3814,2406,23514,20,3,875,15,2231.25,2025-05-20 19:10:02,1K-5K
3815,2407,23516,494,1,1533,10,1379.7,2025-03-18 11:18:53,1K-5K
3816,2407,23526,483,3,4809,10,12984.3,2025-01-06 22:12:41,10K-50K
3817,2407,23527,221,2,1994,20,3190.4,2025-02-10 12:18:28,1K-5K
3818,2409,23553,43,1,286,20,228.8,2025-02-16 22:08:29,0-1K
3819,2411,23562,461,2,1899,0,3798.0,2025-03-20 06:01:28,1K-5K
3820,2413,23566,70,2,3998,5,7596.2,2025-05-16 20:38:07,5K-10K
3821,2413,23567,23,1,4014,0,4014.0,2025-01-07 17:00:56,1K-5K
3822,2415,23587,330,3,1665,10,4495.5,2025-02-13 19:53:39,1K-5K
3823,2415,23588,83,2,3769,5,7161.1,2025-06-04 08:23:05,5K-10K
3824,2416,23593,280,3,16221,5,46229.85,2025-06-28 06:33:46,10K-50K
3825,2417,23595,50,2,2992,5,5684.8,2025-01-28 15:49:17,5K-10K
3826,2418,23601,365,1,290,10,261.0,2025-01-03 00:59:28,0-1K
3827,2418,23602,221,2,1994,15,3389.8,2025-03-15 04:35:24,1K-5K
3828,2418,23604,21,2,1385,15,2354.5,2025-04-03 11:36:49,1K-5K
3829,2418,23606,422,1,704,0,704.0,2025-04-29 17:56:40,0-1K
3830,2418,23617,292,1,4777,20,3821.6,2025-03-15 12:47:31,1K-5K
3831,2420,23631,308,1,69454,0,69454.0,2025-01-17 07:12:09,50K+
3832,2421,23632,339,1,2672,5,2538.4,2025-06-05 16:17:24,1K-5K
3833,2421,23633,397,3,5434,0,16302.0,2025-04-22 13:54:46,10K-50K
3834,2422,23639,276,2,8988,20,14380.8,2025-04-24 08:51:29,10K-50K
3835,2426,23660,175,1,14893,10,13403.7,2025-02-15 13:17:41,10K-50K
3836,2427,23679,199,3,222,20,532.8,2025-05-14 11:19:20,0-1K
3837,2428,23685,409,1,3633,0,3633.0,2025-06-29 22:21:48,1K-5K
3838,2428,23686,341,3,2707,20,6496.8,2025-06-11 21:21:33,5K-10K
3839,2429,23687,125,3,14223,5,40535.55,2025-01-02 07:44:47,10K-50K
3840,2430,23692,73,2,571,15,970.7,2025-05-11 15:33:59,0-1K
3841,2431,23701,439,3,8673,5,24718.05,2025-03-12 01:29:34,10K-50K
3842,2432,23709,205,1,749,10,674.1,2025-04-05 16:09:23,0-1K
3843,2436,23736,55,1,2944,15,2502.4,2025-04-14 16:49:16,1K-5K
3844,2436,23748,298,3,2363,10,6380.1,2025-05-08 16:45:31,5K-10K
3845,2436,23750,457,1,895,15,760.75,2025-02-11 19:05:37,0-1K
3846,2436,23753,64,3,2451,10,6617.7,2025-01-11 07:45:24,5K-10K
3847,2437,23759,312,1,1366,10,1229.4,2025-01-10 13:58:56,1K-5K
3848,2437,23770,211,1,2335,20,1868.0,2025-02-27 06:45:17,1K-5K
3849,2439,23778,116,1,3742,20,2993.6,2025-06-16 08:29:33,1K-5K
3850,2440,23795,117,2,4245,10,7641.0,2025-03-18 05:42:59,5K-10K
3851,2442,23805,304,3,66524,5,189593.4,2025-03-18 00:18:53,50K+
3852,2442,23813,235,3,1457,10,3933.9,2025-04-04 17:06:03,1K-5K
3853,2443,23815,385,3,1761,0,5283.0,2025-06-18 11:59:51,5K-10K
3854,2444,23818,313,1,4190,15,3561.5,2025-03-08 05:53:24,1K-5K
3855,2444,23823,232,3,1652,20,3964.8,2025-05-13 04:52:34,1K-5K
3856,2445,23826,269,2,1090,20,1744.0,2025-01-06 08:48:42,1K-5K
3857,2445,23834,338,1,984,20,787.2,2025-02-20 23:37:11,0-1K
3858,2445,23839,500,3,2881,5,8210.85,2025-03-15 12:06:08,5K-10K
3859,2445,23845,219,3,58424,5,166508.4,2025-06-22 23:20:52,50K+
3860,2445,23848,453,3,7689,10,20760.3,2025-03-01 02:14:37,10K-50K
3861,2446,23860,247,3,666,20,1598.4,2025-02-09 03:39:45,1K-5K
3862,2447,23865,476,1,2771,15,2355.35,2025-03-17 11:11:51,1K-5K
3863,2447,23871,500,2,2881,5,5473.9,2025-03-16 12:05:39,5K-10K
3864,2449,23880,147,1,1342,15,1140.7,2025-05-19 13:20:48,1K-5K
3865,2453,23899,107,3,480,15,1224.0,2025-02-13 02:39:08,1K-5K
3866,2453,23900,351,3,2453,15,6255.15,2025-04-30 01:25:12,5K-10K
3867,2453,23902,378,1,3958,10,3562.2,2025-02-10 07:21:17,1K-5K
3868,2453,23905,395,3,957,20,2296.8,2025-02-15 09:53:10,1K-5K
3869,2453,23907,134,2,614,0,1228.0,2025-02-01 21:49:17,1K-5K
3870,2453,23910,315,3,725,0,2175.0,2025-02-10 00:16:58,1K-5K
3871,2453,23911,236,1,89246,15,75859.1,2025-03-17 06:47:12,50K+
3872,2454,23917,390,2,4608,10,8294.4,2025-03-18 01:50:49,5K-10K
3873,2454,23921,83,2,3769,20,6030.4,2025-03-17 02:24:42,5K-10K
3874,2454,23924,356,3,72952,20,175084.8,2025-06-03 15:03:01,50K+
3875,2455,23936,89,1,1648,15,1400.8,2025-03-31 19:31:56,1K-5K
3876,2456,23939,211,2,2335,0,4670.0,2025-06-29 09:18:28,1K-5K
