user_id,signup_date,user_type,device,traffic_source,country
2508,2025-08-19,Casual,iOS,Organic,Canada
2509,2025-12-14,Casual,iOS,Facebook,UK
2510,2026-05-19,Casual,iOS,Google,India
2511,2026-05-13,Casual,Android,Google,Canada
2512,2025-10-31,Casual,Desktop,Organic,India
2513,2026-03-15,Regular,Android,Facebook,Australia
2514,2026-03-27,Casual,Android,Google,Australia
2515,2025-09-01,Casual,Desktop,Google,Australia
2516,2025-10-02,Casual,iOS,Google,Australia
2517,2025-08-24,Regular,iOS,Email,Australia
2518,2025-09-18,Casual,iOS,Facebook,USA
2519,2026-03-21,Regular,Android,Google,India
2520,2025-11-24,Casual,Android,Organic,Canada
2521,2026-03-10,Regular,iOS,Google,USA
2522,2026-05-08,Regular,Android,Email,USA
2523,2025-11-24,Power,Android,Organic,USA
2524,2025-11-21,Casual,Android,Facebook,USA
2525,2026-04-02,Casual,iOS,Google,USA
2526,2025-07-09,Casual,iOS,Organic,India
2527,2025-06-25,Power,iOS,Organic,Canada
2528,2026-05-27,Casual,Android,Google,India
2529,2026-04-28,Casual,iOS,Facebook,Canada
2530,2025-10-02,Regular,Android,Google,USA
2531,2025-10-10,Casual,Desktop,Organic,USA
2532,2026-05-12,Regular,Android,Email,Australia
2533,2025-12-18,Casual,Android,Email,UK
2534,2025-11-26,Casual,iOS,Google,UK
2535,2026-04-21,Casual,Desktop,Google,India
2536,2026-02-23,Regular,Android,Organic,India
2537,2026-03-08,Casual,Android,Google,Canada
2538,2026-04-14,Casual,Desktop,Google,Australia
2539,2025-06-15,Casual,Android,Google,Canada
2540,2025-10-25,Regular,Desktop,Facebook,Australia
2541,2026-05-18,Regular,iOS,Google,UK
2542,2025-10-20,Regular,Android,Organic,UK
2543,2026-04-13,Regular,Android,Email,Australia
2544,2026-02-19,Regular,Android,Organic,Canada
2545,2025-08-09,Casual,Desktop,Organic,India
2546,2025-08-26,Casual,Android,Organic,Australia
2547,2025-08-26,Casual,Android,Facebook,Australia
2548,2025-10-05,Casual,Android,Google,Australia
2549,2025-06-29,Casual,iOS,Facebook,Canada
2550,2025-08-29,Casual,Android,Facebook,India
2551,2025-07-08,Casual,Android,Google,Canada
2552,2026-02-15,Regular,iOS,Organic,USA
2553,2026-01-23,Regular,iOS,Facebook,USA
2554,2025-12-02,Regular,Android,Organic,Australia
2555,2026-02-25,Regular,Android,Google,Australia
2556,2026-01-24,Casual,iOS,Organic,Australia
2557,2025-08-15,Regular,Android,Organic,India
2558,2025-08-06,Casual,Desktop,Facebook,India
2559,2025-12-01,Casual,iOS,Organic,Australia
2560,2025-10-05,Power,Android,Google,India
2561,2026-06-01,Power,Android,Organic,UK
2562,2026-01-11,Casual,Android,Organic,Australia
2563,2025-07-19,Regular,Android,Google,UK
2564,2026-03-31,Regular,Android,Email,Canada
2565,2025-06-04,Casual,iOS,Email,UK
2566,2025-09-07,Regular,Android,Organic,Canada
2567,2025-07-14,Casual,Android,Email,Canada
2568,2026-04-18,Regular,iOS,Google,Australia
2569,2025-07-14,Casual,Android,Facebook,Australia
2570,2025-09-15,Regular,Android,Organic,Canada
2571,2025-08-06,Casual,Android,Google,India
2572,2026-01-01,Casual,Android,Email,USA
2573,2025-11-18,Casual,Desktop,Facebook,UK
2574,2026-01-30,Power,iOS,Email,Canada
2575,2026-05-31,Casual,iOS,Email,USA
2576,2025-07-21,Casual,Android,Facebook,Australia
2577,2025-09-05,Power,Android,Facebook,Australia
2578,2025-06-04,Casual,Android,Organic,Canada
2579,2026-05-22,Casual,iOS,Email,India
2580,2025-06-27,Casual,iOS,Google,Canada
2581,2026-01-03,Regular,Android,Organic,UK
2582,2025-10-22,Casual,Android,Facebook,USA
2583,2025-08-15,Casual,iOS,Google,India
2584,2025-11-12,Regular,Android,Organic,Canada
2585,2025-08-02,Casual,Android,Google,UK
2586,2026-02-23,Regular,Android,Email,UK
2587,2025-10-09,Regular,Android,Organic,India
2588,2026-01-08,Casual,Android,Organic,UK
2589,2025-11-05,Regular,iOS,Google,UK
2590,2026-01-16,Casual,Android,Organic,UK
2591,2026-05-13,Casual,iOS,Google,UK
2592,2026-04-02,Casual,Android,Google,Canada
2593,2025-09-12,Casual,Desktop,Email,India
2594,2025-11-14,Casual,Android,Google,USA
2595,2025-10-05,Regular,Android,Email,USA
2596,2026-03-18,Casual,Android,Email,UK
2597,2026-02-18,Casual,iOS,Facebook,Canada
2598,2026-02-12,Casual,Android,Organic,UK
2599,2026-02-21,Regular,Android,Email,UK
2600,2025-07-12,Casual,Android,Google,Canada
2601,2026-03-17,Casual,Android,Email,Australia
2602,2026-05-02,Casual,Android,Google,India
2603,2025-06-10,Regular,Desktop,Google,USA
2604,2026-03-31,Casual,Android,Google,Canada
2605,2026-04-18,Casual,Android,Google,USA
2606,2025-09-10,Casual,Android,Email,Canada
2607,2026-03-18,Power,iOS,Google,Canada
2608,2025-06-09,Casual,Android,Organic,Australia
2609,2025-11-13,Casual,Desktop,Email,UK
2610,2025-10-01,Casual,iOS,Google,India
2611,2026-02-14,Casual,Android,Google,Australia
2612,2025-07-02,Regular,Android,Facebook,USA
2613,2025-12-15,Regular,iOS,Google,India
2614,2025-07-10,Regular,iOS,Facebook,UK
2615,2025-10-03,Casual,Android,Organic,Australia
2616,2025-08-29,Regular,Desktop,Facebook,Canada
2617,2025-11-24,Casual,Android,Google,USA
2618,2025-08-11,Regular,iOS,Google,Australia
2619,2026-02-19,Casual,Android,Facebook,Australia
2620,2025-11-28,Casual,Android,Google,India
2621,2025-12-07,Casual,Android,Google,USA
2622,2025-09-11,Regular,Android,Email,USA
2623,2025-10-19,Casual,Android,Google,USA
2624,2025-09-03,Casual,Desktop,Google,India
2625,2026-02-04,Power,Desktop,Facebook,USA
2626,2026-04-21,Casual,iOS,Google,India
2627,2025-10-15,Regular,Android,Google,Canada
2628,2026-05-18,Casual,Android,Email,India
2629,2026-03-31,Casual,Desktop,Google,UK
2630,2025-07-23,Casual,Android,Facebook,USA
2631,2025-12-09,Casual,Android,Organic,UK
2632,2026-01-06,Casual,Android,Organic,UK
2633,2025-11-09,Regular,Android,Google,Canada
2634,2026-03-22,Regular,iOS,Google,Australia
2635,2025-12-26,Casual,Desktop,Google,Canada
2636,2025-10-22,Power,Android,Organic,India
2637,2025-07-22,Casual,Android,Email,India
2638,2025-06-09,Casual,Android,Google,USA
2639,2025-07-20,Casual,Android,Organic,UK
2640,2025-10-09,Casual,Android,Facebook,Canada
2641,2025-06-18,Regular,iOS,Google,Australia
2642,2026-01-01,Casual,Desktop,Google,Canada
2643,2026-02-27,Regular,Desktop,Organic,USA
2644,2025-10-23,Casual,Desktop,Organic,Canada
2645,2025-07-12,Casual,Android,Google,Australia
2646,2026-04-27,Casual,Android,Facebook,Australia
2647,2025-10-10,Casual,Android,Google,UK
2648,2025-08-02,Regular,Desktop,Google,UK
2649,2025-08-18,Casual,Android,Organic,USA
2650,2025-11-28,Regular,Desktop,Google,UK
2651,2026-03-20,Power,Android,Organic,India
2652,2025-06-24,Casual,Desktop,Facebook,UK
2653,2026-04-11,Regular,Desktop,Google,India
2654,2025-07-18,Casual,Desktop,Google,Canada
2655,2025-08-15,Casual,Android,Facebook,India
2656,2026-05-18,Casual,Android,Google,USA
2657,2025-09-13,Casual,Desktop,Email,Australia
2658,2025-08-23,Regular,Android,Email,USA
2659,2025-10-14,Casual,Android,Email,USA
2660,2025-08-26,Regular,iOS,Organic,USA
2661,2025-12-11,Casual,Android,Organic,USA
2662,2026-01-19,Casual,Android,Organic,UK
2663,2025-08-12,Regular,Android,Organic,Canada
2664,2026-05-20,Regular,iOS,Google,Australia
2665,2026-05-25,Casual,Android,Google,India
2666,2025-08-31,Casual,Android,Facebook,India
2667,2026-04-04,Power,Android,Organic,Canada
2668,2025-06-10,Regular,Android,Email,USA
2669,2025-12-07,Casual,Android,Organic,USA
2670,2026-05-28,Casual,iOS,Google,Australia
2671,2025-06-05,Regular,Android,Organic,India
2672,2025-06-19,Casual,iOS,Organic,USA
2673,2026-02-24,Casual,iOS,Facebook,UK
2674,2025-11-27,Regular,Android,Organic,Australia
2675,2026-04-27,Regular,Android,Google,UK
2676,2026-03-21,Casual,Desktop,Google,UK
2677,2025-06-16,Casual,Desktop,Google,Canada
2678,2025-09-05,Regular,Android,Google,Canada
2679,2025-06-15,Regular,Android,Google,UK
2680,2025-06-29,Regular,Android,Email,Canada
2681,2026-04-08,Power,Android,Google,UK
2682,2026-04-23,Regular,Android,Google,USA
2683,2025-09-06,Regular,Android,Email,Canada
2684,2026-05-02,Casual,Android,Google,UK
2685,2025-06-11,Power,iOS,Organic,Australia
2686,2026-05-05,Casual,Android,Google,Australia
2687,2025-06-24,Casual,iOS,Organic,Canada
2688,2025-07-02,Casual,Desktop,Google,Australia
2689,2026-02-22,Power,Android,Facebook,India
2690,2025-07-28,Casual,Android,Facebook,India
2691,2025-07-24,Casual,Android,Organic,Australia
2692,2025-08-28,Regular,Desktop,Google,UK
2693,2026-03-01,Regular,iOS,Google,Australia
2694,2025-06-19,Casual,Android,Google,Australia
2695,2025-07-11,Casual,Android,Organic,Australia
2696,2025-08-28,Regular,Desktop,Organic,UK
2697,2026-02-21,Casual,Desktop,Email,UK
2698,2026-01-21,Casual,iOS,Email,India
2699,2025-12-10,Casual,Desktop,Google,Canada
2700,2025-08-10,Casual,Android,Facebook,India
2701,2026-05-30,Regular,Desktop,Google,UK
2702,2025-10-29,Casual,Desktop,Organic,UK
2703,2026-01-20,Casual,Android,Organic,UK
2704,2025-10-07,Regular,Android,Google,UK
2705,2025-12-04,Power,iOS,Facebook,UK
2706,2025-08-13,Casual,iOS,Google,UK
2707,2026-04-19,Casual,Android,Google,USA
2708,2025-06-29,Regular,Android,Organic,USA
2709,2025-11-26,Casual,Android,Google,Australia
2710,2025-11-01,Power,Desktop,Google,USA
2711,2026-05-17,Regular,iOS,Email,India
2712,2025-10-16,Casual,iOS,Google,Australia
2713,2025-09-20,Casual,Desktop,Facebook,Canada
2714,2025-07-19,Casual,Android,Organic,UK
2715,2026-05-08,Regular,Android,Email,USA
2716,2026-04-21,Casual,Android,Email,India
2717,2026-02-01,Casual,Android,Facebook,Canada
2718,2025-08-29,Regular,Android,Email,UK
2719,2025-07-24,Regular,Android,Organic,UK
2720,2026-04-08,Casual,Android,Organic,Canada
2721,2025-09-18,Power,Android,Facebook,Canada
2722,2026-05-29,Casual,Android,Google,Canada
2723,2025-10-03,Casual,iOS,Facebook,India
2724,2026-05-07,Casual,Desktop,Organic,Australia
2725,2026-04-20,Casual,Android,Organic,Australia
2726,2025-11-26,Casual,Android,Organic,USA
2727,2026-01-04,Casual,Android,Google,UK
2728,2025-10-14,Casual,Android,Email,USA
2729,2026-03-05,Casual,Android,Google,Australia
2730,2025-09-29,Power,Android,Google,Canada
2731,2025-06-19,Regular,Android,Google,UK
2732,2026-03-05,Casual,Android,Google,Australia
2733,2025-08-14,Regular,Android,Facebook,UK
2734,2025-12-05,Casual,Android,Facebook,USA
2735,2025-11-11,Power,Android,Organic,Australia
2736,2026-03-25,Casual,Android,Google,USA
2737,2025-07-20,Casual,Android,Google,UK
2738,2025-10-09,Regular,Android,Facebook,India
2739,2026-01-01,Casual,Android,Facebook,Canada
2740,2025-12-22,Casual,Android,Organic,USA
2741,2025-11-11,Regular,Android,Google,UK
2742,2026-03-04,Regular,Android,Facebook,Australia
2743,2025-06-11,Casual,Android,Facebook,USA
2744,2025-12-16,Casual,Android,Facebook,UK
2745,2025-10-28,Regular,iOS,Google,India
2746,2025-12-01,Casual,iOS,Organic,USA
2747,2026-01-05,Regular,Android,Organic,UK
2748,2025-11-16,Regular,Android,Facebook,USA
2749,2025-12-05,Casual,iOS,Google,UK
2750,2025-11-20,Casual,Desktop,Organic,Canada
2751,2025-10-12,Power,Desktop,Google,UK
2752,2026-02-05,Regular,Android,Email,UK
2753,2025-07-28,Casual,Desktop,Organic,UK
2754,2025-12-19,Regular,Android,Google,Australia
2755,2026-01-28,Regular,Android,Organic,UK
2756,2025-12-13,Casual,iOS,Google,Canada
2757,2025-10-25,Regular,iOS,Google,India
2758,2025-09-25,Casual,Android,Facebook,Canada
2759,2025-11-16,Casual,iOS,Facebook,India
2760,2026-05-10,Casual,Android,Google,Australia
2761,2025-07-07,Casual,Desktop,Email,Australia
2762,2026-02-27,Casual,iOS,Organic,Australia
2763,2025-10-11,Casual,Android,Google,India
2764,2026-02-08,Casual,Desktop,Organic,Canada
2765,2025-11-27,Casual,Android,Organic,USA
2766,2025-08-08,Regular,iOS,Organic,Australia
2767,2026-04-07,Casual,Desktop,Organic,India
2768,2026-01-06,Casual,iOS,Google,Canada
2769,2026-05-21,Casual,Android,Google,Australia
2770,2026-02-20,Casual,Android,Facebook,UK
2771,2026-02-26,Casual,Android,Google,Canada
2772,2025-11-28,Regular,Android,Google,India
2773,2025-08-17,Regular,iOS,Email,USA
2774,2025-10-01,Casual,Android,Organic,USA
2775,2026-02-01,Casual,Android,Google,USA
2776,2026-04-19,Regular,Android,Email,UK
2777,2025-11-24,Regular,Android,Organic,Canada
2778,2026-01-14,Regular,Desktop,Facebook,Australia
2779,2026-03-30,Regular,Android,Email,Canada
2780,2026-02-03,Casual,Android,Organic,USA
2781,2026-03-03,Regular,iOS,Google,UK
2782,2025-09-15,Casual,Desktop,Organic,USA
2783,2026-03-09,Regular,Android,Facebook,India
2784,2025-09-23,Regular,Desktop,Google,Canada
2785,2026-02-07,Regular,Android,Google,UK
2786,2025-10-12,Casual,Android,Facebook,USA
2787,2025-10-10,Casual,Android,Organic,UK
2788,2025-12-17,Casual,Android,Facebook,India
2789,2025-12-29,Casual,iOS,Facebook,India
2790,2026-04-23,Regular,iOS,Google,Canada
2791,2025-07-07,Casual,Android,Google,UK
2792,2025-08-10,Regular,iOS,Google,USA
2793,2026-01-07,Casual,Android,Facebook,USA
2794,2026-01-27,Casual,Android,Google,Australia
2795,2026-04-26,Regular,Desktop,Google,USA
2796,2025-09-24,Casual,Desktop,Google,Canada
2797,2026-01-01,Casual,Android,Organic,India
2798,2025-07-18,Casual,Desktop,Organic,USA
2799,2025-10-01,Regular,iOS,Facebook,Australia
2800,2025-12-27,Casual,Desktop,Email,Canada
2801,2026-02-06,Casual,Desktop,Facebook,Canada
2802,2025-11-24,Casual,Android,Google,Canada
2803,2026-02-25,Casual,Android,Facebook,Canada
2804,2026-04-21,Casual,Android,Email,Canada
2805,2026-02-23,Casual,Android,Google,Canada
2806,2026-05-20,Casual,iOS,Facebook,India
2807,2026-06-01,Regular,Android,Facebook,India
2808,2026-03-20,Casual,Android,Google,Australia
2809,2025-10-27,Casual,Android,Google,USA
2810,2026-02-28,Power,Android,Google,UK
2811,2025-11-13,Casual,iOS,Google,India
2812,2025-09-24,Regular,Desktop,Google,UK
2813,2026-04-07,Casual,Android,Organic,Australia
2814,2026-03-10,Casual,Android,Google,USA
2815,2025-12-08,Regular,Android,Google,India
2816,2025-07-24,Regular,iOS,Email,India
2817,2025-07-31,Casual,iOS,Organic,USA
2818,2026-01-29,Casual,iOS,Facebook,USA
2819,2025-11-30,Power,Android,Organic,UK
2820,2025-11-28,Casual,Desktop,Google,UK
2821,2026-02-27,Power,Desktop,Google,USA
2822,2025-11-21,Regular,Desktop,Google,India
2823,2026-05-01,Casual,Android,Google,Canada
2824,2025-11-10,Casual,Android,Google,Australia
2825,2025-12-28,Casual,Android,Email,Australia
2826,2026-01-18,Regular,Android,Organic,UK
2827,2025-12-30,Regular,Desktop,Google,USA
2828,2025-09-26,Casual,Desktop,Email,India
2829,2026-03-25,Regular,iOS,Google,India
2830,2025-12-05,Casual,Android,Google,UK
2831,2026-02-03,Regular,Android,Facebook,UK
2832,2025-07-28,Power,Android,Email,Canada
2833,2025-09-20,Power,iOS,Google,Australia
2834,2026-01-17,Casual,Android,Google,Australia
2835,2025-06-19,Casual,Desktop,Google,Australia
2836,2026-02-14,Regular,Android,Facebook,UK
2837,2025-07-18,Power,Android,Google,Canada
2838,2025-07-26,Regular,iOS,Organic,USA
2839,2025-11-29,Casual,Android,Email,UK
2840,2026-04-03,Power,Android,Organic,Canada
2841,2025-11-28,Casual,Android,Google,UK
2842,2026-05-29,Casual,Android,Google,USA
2843,2025-09-01,Casual,iOS,Organic,USA
2844,2025-12-05,Regular,Desktop,Google,Canada
2845,2025-12-19,Casual,iOS,Facebook,India
2846,2026-04-04,Casual,Android,Email,USA
2847,2025-07-30,Casual,Desktop,Facebook,USA
2848,2026-05-07,Regular,Desktop,Organic,USA
2849,2025-07-06,Casual,Android,Organic,USA
2850,2025-06-17,Casual,Android,Google,India
2851,2026-02-25,Power,Android,Organic,Australia
2852,2026-01-27,Casual,Android,Organic,Australia
2853,2025-08-21,Casual,iOS,Organic,USA
2854,2025-08-19,Regular,Android,Email,India
2855,2025-07-24,Regular,Desktop,Facebook,UK
2856,2025-10-24,Casual,Desktop,Email,India
2857,2025-10-23,Casual,Android,Google,Canada
2858,2025-08-11,Casual,Android,Google,UK
2859,2026-02-18,Regular,Android,Organic,Australia
2860,2025-07-30,Casual,Android,Google,Australia
2861,2025-09-13,Casual,iOS,Email,India
2862,2025-10-15,Casual,Android,Facebook,Australia
2863,2026-03-16,Regular,iOS,Facebook,India
2864,2025-11-21,Regular,Desktop,Google,India
2865,2025-11-22,Casual,Desktop,Organic,India
2866,2026-01-16,Casual,Android,Google,India
2867,2025-11-12,Casual,iOS,Facebook,India
2868,2025-11-19,Regular,Desktop,Google,Canada
2869,2025-12-30,Casual,Android,Organic,Canada
2870,2025-11-11,Casual,iOS,Email,Canada
2871,2025-07-03,Casual,Desktop,Email,India
2872,2025-06-03,Casual,Android,Email,Australia
2873,2025-08-08,Power,Android,Google,UK
2874,2025-09-05,Casual,Desktop,Google,Canada
2875,2025-07-24,Casual,Desktop,Google,USA
2876,2025-06-26,Regular,Android,Email,USA
2877,2025-10-26,Casual,iOS,Organic,India
2878,2026-03-27,Casual,Android,Facebook,UK
2879,2026-04-18,Casual,Desktop,Organic,Canada
2880,2026-05-05,Casual,iOS,Organic,India
2881,2025-09-15,Regular,Android,Google,Australia
2882,2026-04-01,Casual,Android,Facebook,UK
2883,2025-10-04,Casual,Android,Organic,Australia
2884,2025-07-04,Casual,Android,Facebook,Australia
2885,2026-02-02,Casual,iOS,Google,USA
2886,2025-08-15,Casual,Android,Google,Canada
2887,2025-06-11,Casual,Desktop,Facebook,India
2888,2026-01-18,Casual,Android,Facebook,Australia
2889,2026-04-14,Casual,iOS,Organic,Australia
2890,2026-02-10,Casual,Android,Organic,India
2891,2026-05-27,Power,Android,Facebook,UK
2892,2025-12-04,Casual,Android,Google,India
2893,2026-05-31,Casual,iOS,Facebook,India
2894,2025-09-11,Casual,Android,Organic,Canada
2895,2026-02-12,Casual,iOS,Google,USA
2896,2025-11-08,Casual,Android,Google,Australia
2897,2025-10-14,Casual,Android,Facebook,USA
2898,2025-12-14,Regular,Android,Google,UK
2899,2026-04-20,Casual,iOS,Email,Australia
2900,2026-04-29,Casual,Android,Facebook,USA
2901,2025-09-08,Power,Desktop,Google,UK
2902,2026-04-14,Casual,Android,Facebook,Canada
2903,2026-05-12,Regular,Android,Google,UK
2904,2025-08-04,Regular,Desktop,Google,USA
2905,2025-10-24,Regular,Android,Email,India
2906,2025-08-16,Regular,Android,Organic,Australia
2907,2026-01-24,Regular,Android,Google,Canada
2908,2026-05-14,Regular,Android,Google,USA
2909,2026-03-18,Regular,iOS,Facebook,Canada
2910,2025-06-09,Casual,Android,Google,UK
2911,2025-12-07,Casual,iOS,Google,USA
2912,2025-12-05,Casual,Android,Email,India
2913,2025-06-23,Casual,Android,Google,India
2914,2025-09-08,Casual,iOS,Facebook,India
2915,2025-06-21,Casual,Android,Facebook,India
2916,2026-03-17,Casual,Android,Google,Australia
2917,2026-04-27,Casual,Android,Organic,Canada
2918,2026-02-04,Casual,Android,Google,USA
2919,2025-10-09,Power,Desktop,Google,India
2920,2026-01-16,Casual,Android,Facebook,Australia
2921,2025-11-19,Casual,iOS,Facebook,India
2922,2025-08-15,Regular,Android,Organic,India
2923,2025-07-08,Regular,Android,Google,UK
2924,2025-09-20,Casual,Android,Google,USA
2925,2026-04-29,Casual,Android,Email,Canada
2926,2025-12-10,Casual,Desktop,Google,UK
2927,2026-03-10,Regular,Android,Google,UK
2928,2026-01-01,Regular,Android,Organic,Canada
2929,2026-03-06,Casual,Android,Facebook,India
2930,2026-02-22,Regular,Android,Organic,India
2931,2025-10-22,Regular,Android,Google,USA
2932,2025-08-19,Regular,Android,Facebook,India
2933,2025-08-01,Casual,Android,Google,UK
2934,2026-01-11,Casual,iOS,Google,UK
2935,2026-04-01,Casual,Desktop,Organic,UK
2936,2025-07-18,Regular,Android,Organic,Canada
2937,2025-12-25,Casual,Android,Google,India
2938,2025-12-29,Casual,Desktop,Google,India
2939,2026-05-25,Regular,iOS,Facebook,India
2940,2025-11-13,Casual,iOS,Google,India
2941,2025-07-26,Casual,Desktop,Google,USA
2942,2026-04-17,Casual,Desktop,Google,USA
2943,2025-11-02,Regular,Android,Google,UK
2944,2025-11-10,Casual,Android,Facebook,UK
2945,2025-09-07,Regular,Android,Email,Canada
2946,2026-05-30,Casual,Android,Facebook,Australia
2947,2025-09-29,Power,Android,Facebook,UK
2948,2026-04-13,Regular,Android,Email,India
2949,2025-06-27,Casual,iOS,Email,UK
2950,2025-11-01,Regular,Android,Google,UK
2951,2025-10-17,Power,Android,Google,USA
2952,2026-04-19,Regular,Android,Google,India
2953,2026-01-14,Casual,Android,Facebook,Canada
2954,2025-09-01,Regular,Android,Organic,Canada
2955,2026-02-17,Regular,iOS,Google,Canada
2956,2025-12-07,Regular,Android,Facebook,UK
2957,2025-09-19,Regular,Android,Email,Canada
2958,2025-10-27,Casual,iOS,Google,Canada
2959,2026-03-11,Power,Android,Google,Canada
2960,2025-06-24,Casual,Android,Google,USA
2961,2026-02-09,Casual,Android,Google,India
2962,2025-08-26,Casual,Desktop,Organic,USA
2963,2025-09-21,Regular,iOS,Google,India
2964,2025-06-25,Casual,Android,Organic,USA
2965,2026-04-06,Power,Android,Google,India
2966,2025-08-21,Casual,Android,Facebook,Canada
2967,2025-07-20,Casual,Desktop,Google,Australia
2968,2025-06-14,Power,iOS,Organic,Canada
2969,2025-12-14,Regular,iOS,Organic,Australia
2970,2025-10-03,Regular,iOS,Email,Canada
2971,2025-09-25,Regular,iOS,Email,USA
2972,2025-11-14,Casual,Android,Facebook,Australia
2973,2025-11-27,Casual,Desktop,Facebook,Canada
2974,2025-11-19,Casual,Android,Google,UK
2975,2025-08-25,Regular,Desktop,Google,Australia
2976,2025-08-04,Casual,iOS,Google,India
2977,2025-07-18,Casual,Desktop,Google,USA
2978,2026-01-28,Casual,Android,Organic,Canada
2979,2025-07-15,Regular,iOS,Google,Canada
2980,2025-12-08,Regular,Android,Google,India
2981,2025-07-09,Casual,Android,Email,Canada
2982,2026-04-06,Power,Android,Email,Canada
2983,2025-10-13,Regular,Desktop,Google,India
2984,2025-09-30,Casual,Android,Organic,India
2985,2026-01-17,Casual,iOS,Google,UK
2986,2025-08-30,Casual,iOS,Email,UK
2987,2026-01-02,Regular,Desktop,Google,India
2988,2026-01-29,Casual,Android,Google,Australia
2989,2026-01-30,Casual,iOS,Facebook,Australia
2990,2026-01-22,Regular,iOS,Google,Australia
2991,2026-02-25,Casual,iOS,Google,USA
2992,2025-06-30,Casual,Android,Facebook,UK
2993,2025-06-19,Casual,iOS,Organic,Australia
2994,2025-09-17,Casual,iOS,Organic,Australia
2995,2026-04-16,Regular,iOS,Google,Australia
2996,2026-04-17,Regular,Android,Email,India
2997,2025-12-08,Regular,iOS,Google,Canada
2998,2025-07-12,Casual,Android,Facebook,USA
2999,2025-07-05,Casual,Android,Google,Canada
3000,2026-05-25,Power,Android,Email,UK
3001,2026-02-17,Power,Android,Organic,Canada
3002,2025-11-23,Casual,iOS,Google,USA
3003,2025-06-19,Casual,iOS,Facebook,Australia
3004,2026-03-07,Casual,Android,Google,Australia
3005,2026-02-04,Casual,Android,Google,India
3006,2026-05-02,Casual,Android,Organic,India
3007,2025-06-15,Casual,iOS,Google,USA
3008,2025-09-05,Regular,Android,Google,Australia
3009,2025-09-01,Casual,Android,Facebook,Canada
3010,2026-05-30,Casual,Desktop,Facebook,Canada
3011,2026-04-20,Casual,iOS,Google,USA
3012,2025-08-06,Regular,Android,Organic,India
3013,2026-04-30,Casual,Desktop,Organic,Canada
3014,2025-08-20,Casual,Android,Google,UK
3015,2025-07-02,Power,Android,Facebook,USA
3016,2025-10-24,Casual,Android,Facebook,UK
3017,2026-01-27,Power,Android,Organic,UK
3018,2025-10-23,Casual,Android,Google,India
3019,2026-05-14,Casual,Desktop,Email,Australia
3020,2025-10-15,Casual,Android,Google,USA
3021,2026-04-21,Power,Desktop,Organic,Australia
3022,2025-11-14,Casual,Android,Facebook,Canada
3023,2025-08-27,Casual,Android,Google,Canada
3024,2026-01-17,Casual,Desktop,Organic,USA
3025,2026-01-13,Casual,Android,Google,India
3026,2026-03-12,Regular,iOS,Organic,Canada
3027,2025-08-22,Regular,Android,Google,Canada
3028,2025-11-19,Casual,Android,Organic,Australia
3029,2025-10-16,Casual,Android,Google,Canada
3030,2025-12-24,Power,Android,Organic,India
3031,2025-07-17,Casual,Android,Facebook,Canada
3032,2026-01-31,Regular,Android,Email,Canada
3033,2025-09-13,Casual,Android,Email,UK
3034,2026-05-22,Casual,iOS,Organic,India
3035,2025-09-09,Casual,iOS,Google,Canada
3036,2026-05-30,Casual,Android,Organic,India
3037,2025-11-17,Casual,iOS,Email,India
3038,2025-09-19,Casual,Android,Facebook,Canada
3039,2025-08-28,Casual,Android,Organic,Canada
3040,2026-01-27,Power,Desktop,Email,India
3041,2026-04-19,Regular,Android,Organic,Australia
3042,2025-07-10,Regular,Android,Email,Australia
3043,2026-02-01,Casual,iOS,Organic,India
3044,2025-11-24,Power,Android,Organic,India
3045,2026-04-30,Casual,Android,Organic,Australia
3046,2025-10-15,Casual,iOS,Google,Australia
3047,2025-08-02,Casual,iOS,Facebook,UK
3048,2026-02-12,Casual,Desktop,Facebook,Australia
3049,2025-07-01,Regular,Android,Google,Australia
3050,2025-06-17,Casual,Android,Facebook,USA
3051,2026-03-13,Casual,Android,Google,Canada
3052,2025-08-02,Casual,Android,Google,UK
3053,2025-11-03,Power,iOS,Organic,UK
3054,2026-05-30,Casual,Desktop,Organic,India
3055,2025-11-13,Regular,Android,Email,USA
3056,2026-04-03,Regular,Desktop,Google,Canada
3057,2026-03-11,Casual,Android,Google,UK
3058,2025-09-01,Regular,Android,Google,Australia
3059,2025-06-29,Casual,Android,Google,Australia
3060,2026-02-26,Regular,iOS,Google,Australia
3061,2026-03-09,Casual,Android,Google,Canada
3062,2025-07-27,Regular,iOS,Organic,UK
3063,2025-12-06,Regular,Android,Email,Canada
3064,2025-12-16,Regular,Desktop,Google,India
3065,2026-05-31,Power,Desktop,Organic,India
3066,2025-10-23,Casual,iOS,Email,USA
3067,2025-08-29,Regular,iOS,Email,India
3068,2025-09-08,Casual,iOS,Facebook,UK
3069,2026-03-02,Power,Android,Facebook,UK
3070,2025-10-19,Regular,iOS,Facebook,UK
3071,2025-11-09,Power,Desktop,Google,Australia
3072,2025-07-05,Casual,Android,Google,Australia
3073,2026-01-08,Casual,Desktop,Organic,UK
3074,2026-03-22,Casual,Android,Facebook,India
3075,2025-07-06,Casual,Android,Email,India
3076,2025-08-28,Power,Android,Email,USA
3077,2026-01-13,Casual,iOS,Facebook,Canada
3078,2025-06-07,Casual,Desktop,Facebook,USA
3079,2025-09-25,Regular,Android,Google,Canada
3080,2025-12-05,Casual,Android,Organic,India
3081,2026-01-28,Casual,iOS,Organic,UK
